"raceId","driverId","pitStop_stopNum","pitStop_lap","pitStop_timeOfDay","pitStop_durationMillisec","pitStop_totalStops","pitStop_avgDuration"
850,816,2,49,"15:27:24",23588,2,22175
850,817,1,21,"14:39:29",22319,2,23186
850,817,2,49,"15:27:43",24053,2,23186
851,1,1,12,"14:23:59",21880,6,19866
851,1,2,26,"14:45:16",20803,6,19866
851,1,3,40,"15:05:54",20861,6,19866
851,1,4,52,"15:24:11",20855,6,19866
851,1,5,54,"15:27:35",21628,6,19866
851,1,6,56,"15:30:48",13173,6,19866
851,2,1,11,"14:23:12",21371,2,23402
851,2,2,23,"14:42:16",25434,2,23402
851,3,1,12,"14:24:17",20767,4,21128
851,3,2,27,"14:47:28",19939,4,21128
851,3,3,50,"15:22:04",20563,4,21128
851,3,4,54,"15:28:47",23244,4,21128
851,4,1,12,"14:24:10",22886,4,21539
851,4,2,25,"14:44:04",23208,4,21539
851,4,3,36,"15:00:23",19936,4,21539
851,4,4,47,"15:16:33",20126,4,21539
851,5,1,12,"14:24:53",22772,5,21997
851,5,2,24,"14:43:45",22147,5,21997
851,5,3,43,"15:12:56",20990,5,21997
851,5,4,49,"15:22:56",22364,5,21997
851,5,5,52,"15:28:12",21715,5,21997
851,10,1,11,"14:23:27",22222,3,21254
851,10,2,28,"14:50:32",20613,3,21254
851,10,3,53,"15:30:17",20929,3,21254
851,13,1,10,"14:21:09",22293,4,21760
851,13,2,25,"14:44:34",21138,4,21760
851,13,3,40,"15:06:53",22453,4,21760
851,13,4,58,"15:33:53",21157,4,21760
851,15,1,13,"14:26:49",23118,1,23118
851,16,1,12,"14:24:55",21902,4,21447
851,16,2,26,"14:46:48",20589,4,21447
851,16,3,50,"15:23:22",21796,4,21447
851,16,4,53,"15:28:27",21503,4,21447
851,17,1,10,"14:20:59",20854,5,20672
851,17,2,25,"14:44:03",20000,5,20672
851,17,3,39,"15:04:48",20673,5,20672
851,17,4,51,"15:22:51",21122,5,20672
851,17,5,53,"15:26:20",20715,5,20672
851,18,1,11,"14:22:29",21786,3,20965
851,18,2,27,"14:46:49",21065,3,20965
851,18,3,42,"15:08:53",20046,3,20965
851,20,1,12,"14:24:05",20690,3,20321
851,20,2,28,"14:48:22",20611,3,20321
851,20,3,41,"15:07:32",19664,3,20321
851,22,1,10,"14:21:19",22640,5,24514
851,22,2,24,"14:43:19",22217,5,24514
851,22,3,37,"15:02:51",20580,5,24514
851,22,4,50,"15:22:55",31539,5,24514
851,22,5,52,"15:26:36",25596,5,24514
851,24,1,12,"14:25:35",23633,5,23888
851,24,2,25,"14:46:40",22501,5,23888
851,24,3,37,"15:05:37",27839,5,23888
851,24,4,48,"15:23:32",23010,5,23888
851,24,5,51,"15:28:58",22458,5,23888
851,30,1,13,"14:26:02",21948,2,21009
851,30,2,26,"14:46:04",20071,2,21009
851,67,1,12,"14:24:42",22349,3,21389
851,67,2,25,"14:44:55",21460,3,21389
851,67,3,43,"15:11:41",20360,3,21389
851,153,1,13,"14:26:24",23734,3,22543
851,153,2,24,"14:43:20",22552,3,22543
851,153,3,47,"15:17:40",21345,3,22543
851,155,1,12,"14:24:35",23725,3,22611
851,155,2,34,"14:58:08",22852,3,22611
851,155,3,62,"15:40:56",21258,3,22611
851,808,1,10,"14:21:18",25532,4,23172
851,808,2,25,"14:44:47",24194,4,23172
851,808,3,50,"15:22:54",21353,4,23172
851,808,4,53,"15:28:00",21609,4,23172
851,813,1,11,"14:23:04",23397,5,20770
851,813,2,16,"14:31:22",13186,5,20770
851,813,3,28,"14:49:55",21426,5,20770
851,813,4,50,"15:23:34",23016,5,20770
851,813,5,53,"15:28:55",22825,5,20770
851,814,1,11,"14:22:46",22262,3,21332
851,814,2,27,"14:47:32",20801,3,21332
851,814,3,42,"15:10:06",20935,3,21332
851,815,1,12,"14:24:56",22215,4,19225
851,815,2,24,"14:43:49",20570,4,19225
851,815,3,32,"14:56:05",13201,4,19225
851,815,4,44,"15:14:07",20917,4,19225
851,816,1,11,"14:23:32",25337,4,29643
851,816,2,29,"14:52:27",20916,4,29643
851,816,3,47,"15:20:46",49849,4,29643
851,816,4,51,"15:28:37",22470,4,29643
851,817,1,13,"14:27:04",22844,3,22686
851,817,2,28,"14:51:12",23563,3,22686
851,817,3,43,"15:14:54",21651,3,22686
852,1,1,10,"14:23:14",21895,1,21895
852,3,1,11,"14:25:16",23090,2,22130
852,3,2,30,"15:04:42",21171,2,22130
852,4,1,8,"14:19:18",20994,2,21118
852,4,2,29,"15:02:28",21243,2,21118
852,5,1,1,"14:06:14",28539,3,24284
852,5,2,13,"14:30:46",22009,3,24284
852,5,3,33,"15:11:16",22306,3,24284
852,10,1,1,"14:05:58",35092,4,23732
852,10,2,6,"14:16:35",13914,4,23732
852,10,3,14,"14:33:40",24204,4,23732
852,10,4,35,"15:15:37",21721,4,23732
852,13,1,9,"14:21:21",22267,3,21869
852,13,2,30,"15:04:43",21856,3,21869
852,13,3,32,"15:08:49",21485,3,21869
852,15,1,13,"14:30:20",22159,2,21821
852,15,2,31,"15:07:16",21484,2,21821
852,16,1,13,"14:29:31",22773,2,21878
852,16,2,31,"15:06:38",20983,2,21878
852,17,1,3,"14:09:42",21015,2,20981
852,17,2,31,"15:06:19",20947,2,20981
852,18,1,3,"14:09:46",26046,3,23147
852,18,2,13,"14:29:40",21756,3,23147
852,18,3,32,"15:08:15",21640,3,23147
852,20,1,5,"14:13:27",20898,3,21031
852,20,2,13,"14:29:09",21411,3,21031
852,20,3,30,"15:04:14",20786,3,21031
852,22,1,13,"14:29:38",21818,3,30349
852,22,2,31,"15:06:56",21478,3,30349
852,22,3,40,"15:24:23",47753,3,30349
852,24,1,11,"14:26:05",21766,2,26362
852,24,2,27,"14:59:56",30959,2,26362
852,30,1,4,"14:11:45",20153,3,20566
852,30,2,13,"14:29:39",20226,3,20566
852,30,3,31,"15:06:39",21319,3,20566
852,155,1,14,"14:32:10",24161,2,22715
852,155,2,29,"15:03:08",21269,2,22715
852,808,1,12,"14:27:22",21395,2,21687
852,808,2,30,"15:04:45",21979,2,21687
852,811,1,1,"14:06:10",30795,3,21839
852,811,2,8,"14:20:14",13968,3,21839
852,811,3,21,"14:47:48",20756,3,21839
852,813,1,12,"14:27:31",21421,2,21862
852,813,2,29,"15:03:01",22303,2,21862
852,814,1,14,"14:32:11",21334,2,21342
852,814,2,30,"15:05:01",21350,2,21342
852,815,1,5,"14:13:49",26092,3,21354
852,815,2,22,"14:49:35",14089,3,21354
852,815,3,23,"14:51:40",23883,3,21354
852,816,1,13,"14:30:22",22939,2,22526
852,816,2,36,"15:17:29",22114,2,22526
852,817,1,13,"14:30:19",23780,1,23780
853,1,1,18,"14:32:41",22083,2,21979
853,1,2,34,"14:56:36",21876,2,21979
853,4,1,19,"14:34:04",22539,2,22264
853,4,2,34,"14:56:26",21989,2,22264
853,5,1,21,"14:38:01",23298,2,22954
853,5,2,35,"14:59:46",22611,2,22954
853,10,1,20,"14:36:42",25147,2,23965
853,10,2,38,"15:04:43",22784,2,23965
853,13,1,21,"14:37:20",21821,2,21984
853,13,2,41,"15:07:06",22148,2,21984
853,15,1,5,"14:13:34",30391,2,26905
853,15,2,24,"14:43:14",23420,2,26905
853,18,1,17,"14:31:10",21660,2,21877
853,18,2,33,"14:55:00",22095,2,21877
853,20,1,20,"14:35:21",22124,2,21751
853,20,2,35,"14:57:38",21378,2,21751
853,22,1,1,"14:06:43",29157,2,26285
853,22,2,32,"14:54:59",23414,2,26285
853,30,1,16,"14:29:42",22709,2,22361
853,30,2,37,"15:01:01",22014,2,22361
853,67,1,16,"14:30:10",24234,2,24160
853,67,2,40,"15:06:23",24086,2,24160
853,153,1,20,"14:36:08",21988,2,22133
853,153,2,41,"15:07:43",22279,2,22133
853,155,1,1,"14:05:42",27550,2,25244
853,155,2,18,"14:33:12",22939,2,25244
853,811,1,2,"14:08:02",22534,3,22650
853,811,2,19,"14:34:43",23145,3,22650
853,811,3,40,"15:06:27",22273,3,22650
853,813,1,19,"14:34:39",23063,2,22838
853,813,2,37,"15:02:04",22614,2,22838
853,814,1,13,"14:25:33",21870,2,22469
853,814,2,31,"14:52:56",23069,2,22469
853,817,1,1,"14:08:50",1004718,2,517747
853,817,2,20,"14:55:30",30777,2,517747
854,1,1,11,"20:25:15",30142,5,29704
854,1,2,13,"20:29:39",33456,5,29704
854,1,3,15,"20:34:04",24342,5,29704
854,1,4,29,"21:01:31",30706,5,29704
854,1,5,48,"21:39:06",29876,5,29704
854,3,1,9,"20:21:25",29549,3,29742
854,3,2,22,"20:47:06",29417,3,29742
854,3,3,29,"21:01:12",30261,3,29742
854,4,1,10,"20:23:15",30621,3,30326
854,4,2,25,"20:52:35",30387,3,30326
854,4,3,49,"21:40:46",29972,3,30326
854,5,1,11,"20:25:56",32202,3,31676
854,5,2,26,"20:56:11",31621,3,31676
854,5,3,47,"21:40:09",31207,3,31676
854,13,1,11,"20:25:14",30290,4,31025
854,13,2,12,"20:28:04",32351,4,31025
854,13,3,24,"20:51:44",30478,4,31025
854,13,4,41,"21:26:06",30983,4,31025
854,15,1,16,"20:36:05",31048,3,31844
854,15,2,19,"20:43:14",33317,3,31844
854,15,3,44,"21:36:23",31168,3,31844
854,16,1,11,"20:25:25",30718,2,32068
854,16,2,29,"21:01:11",33418,2,32068
854,17,1,12,"20:27:10",30462,3,30693
854,17,2,29,"21:00:16",31204,3,30693
854,17,3,47,"21:36:42",30413,3,30693
854,18,1,14,"20:30:49",30169,3,30131
854,18,2,30,"21:02:11",29921,3,30131
854,18,3,48,"21:38:31",30305,3,30131
854,20,1,14,"20:30:38",30023,3,30542
854,20,2,30,"21:01:48",30809,3,30542
854,20,3,49,"21:40:10",30796,3,30542
854,22,1,12,"20:27:40",30456,2,30500
854,22,2,30,"21:04:10",30544,2,30500
854,24,1,13,"20:30:31",34329,4,35264
854,24,2,26,"20:57:30",32122,4,35264
854,24,3,45,"21:38:30",31687,4,35264
854,24,4,46,"21:41:47",42920,4,35264
854,30,1,10,"20:23:27",29610,2,29541
854,30,2,24,"20:51:04",29473,2,29541
854,67,1,11,"20:25:50",32827,3,32320
854,67,2,31,"21:06:25",31394,3,32320
854,67,3,49,"21:41:40",32739,3,32320
854,153,1,17,"20:38:05",30948,3,29027
854,153,2,24,"20:52:14",24299,3,29027
854,153,3,35,"21:16:28",31836,3,29027
854,155,1,16,"20:35:49",30464,4,29412
854,155,2,29,"21:01:59",31602,4,29412
854,155,3,40,"21:25:43",24715,4,29412
854,155,4,53,"21:51:26",30869,4,29412
854,808,1,16,"20:36:09",30807,3,30639
854,808,2,29,"21:02:43",30625,3,30639
854,808,3,47,"21:40:13",30485,3,30639
854,811,1,10,"20:23:47",35398,4,33518
854,811,2,11,"20:26:39",36856,4,33518
854,811,3,28,"21:01:27",30832,4,33518
854,811,4,48,"21:42:01",30987,4,33518
854,813,1,11,"20:25:39",30888,3,30517
854,813,2,25,"20:53:37",30187,3,30517
854,813,3,45,"21:33:51",30477,3,30517
854,814,1,19,"20:41:08",30704,2,30234
854,814,2,29,"21:01:05",29764,2,30234
854,815,1,15,"20:33:28",30810,2,32077
854,815,2,29,"21:01:17",33344,2,32077
854,816,1,16,"20:36:22",31763,2,31677
854,816,2,28,"21:00:59",31592,2,31677
854,817,1,1,"20:06:48",44170,3,37336
854,817,2,15,"20:36:19",34782,3,37336
854,817,3,27,"21:01:25",33058,3,37336
855,1,1,8,"15:17:14",21091,3,21734
855,1,2,21,"15:39:19",22821,3,21734
855,1,3,35,"16:05:09",21292,3,21734
855,3,1,12,"15:24:36",20575,3,20683
855,3,2,24,"15:45:23",20665,3,20683
855,3,3,41,"16:15:25",20809,3,20683
855,4,1,10,"15:20:34",21147,3,21065
855,4,2,21,"15:39:11",21319,3,21065
855,4,3,37,"16:08:19",20731,3,21065
855,5,1,10,"15:21:10",21412,3,21821
855,5,2,22,"15:42:00",21519,3,21821
855,5,3,37,"16:09:04",22532,3,21821
855,10,1,12,"15:24:57",25563,3,23388
855,10,2,19,"15:37:30",21726,3,23388
855,10,3,36,"16:09:24",22877,3,23388
855,13,1,11,"15:22:19",21313,3,21209
855,13,2,22,"15:41:00",21214,3,21209
855,13,3,36,"16:06:46",21100,3,21209
855,15,1,11,"15:22:59",21636,3,22008
855,15,2,24,"15:46:04",22233,3,22008
855,15,3,38,"16:10:48",22156,3,22008
855,16,1,8,"15:17:26",21511,3,21562
855,16,2,23,"15:43:10",21337,3,21562
855,16,3,37,"16:08:44",21839,3,21562
855,17,1,10,"15:20:39",21820,3,21548
855,17,2,19,"15:35:57",21369,3,21548
855,17,3,34,"16:03:28",21455,3,21548
855,18,1,10,"15:20:34",21094,3,20935
855,18,2,20,"15:37:28",20713,3,20935
855,18,3,36,"16:06:38",20998,3,20935
855,20,1,9,"15:18:49",22374,3,21891
855,20,2,19,"15:35:48",21596,3,21891
855,20,3,33,"16:01:45",21705,3,21891
855,22,1,12,"15:24:26",22130,3,22252
855,22,2,24,"15:45:22",22736,3,22252
855,22,3,37,"16:08:54",21890,3,22252
855,24,1,8,"15:18:13",28244,3,25197
855,24,2,23,"15:45:48",24716,3,25197
855,24,3,35,"16:07:51",22631,3,25197
855,30,1,9,"15:19:04",20667,3,21372
855,30,2,24,"15:44:52",22570,3,21372
855,30,3,41,"16:15:04",20879,3,21372
855,67,1,11,"15:22:41",21849,1,21849
855,153,1,17,"15:33:17",21792,2,22188
855,153,2,36,"16:07:16",22584,2,22188
855,155,1,10,"15:20:59",24263,2,23281
855,155,2,24,"15:45:21",22299,2,23281
855,808,1,18,"15:34:39",21304,2,21068
855,808,2,39,"16:12:09",20832,2,21068
855,811,1,15,"15:29:45",25927,2,24196
855,811,2,35,"16:05:42",22466,2,24196
855,813,1,16,"15:31:31",21339,3,21142
855,813,2,25,"15:47:52",21075,3,21142
855,813,3,41,"16:15:38",21012,3,21142
855,814,1,10,"15:20:50",21964,3,21827
855,814,2,24,"15:45:11",21964,3,21827
855,814,3,35,"16:05:21",21553,3,21827
855,815,1,20,"15:38:10",21655,2,23058
855,815,2,37,"16:08:38",24461,2,23058
855,816,1,13,"15:26:41",23013,3,23180
855,816,2,23,"15:44:26",22258,3,23180
855,816,3,37,"16:11:06",24269,3,23180
855,817,1,11,"15:23:13",23723,3,23268
855,817,2,22,"15:42:48",23172,3,23268
855,817,3,38,"16:12:53",22910,3,23268
856,1,1,15,"15:30:01",20846,2,20715
856,1,2,33,"16:04:21",20584,2,20715
856,3,1,13,"15:26:43",20091,2,20431
856,3,2,27,"15:54:18",20772,2,20431
856,4,1,15,"15:30:19",20978,2,20808
856,4,2,37,"16:11:21",20639,2,20808
856,5,1,13,"15:27:13",21951,2,22310
856,5,2,38,"16:13:56",22669,2,22310
856,10,1,16,"15:33:19",22533,2,22507
856,10,2,41,"16:19:51",22481,2,22507
856,13,1,14,"15:28:28",23642,2,22361
856,13,2,34,"16:06:13",21080,2,22361
856,15,1,12,"15:25:30",22441,2,22646
856,15,2,36,"16:10:35",22851,2,22646
856,16,1,16,"15:32:24",24820,2,23368
856,16,2,35,"16:08:18",21916,2,23368
856,17,1,14,"15:28:23",20828,2,20814
856,17,2,33,"16:04:22",20800,2,20814
856,18,1,13,"15:26:42",20766,2,20762
856,18,2,34,"16:06:08",20758,2,20762
856,20,1,16,"15:31:42",19985,2,20077
856,20,2,34,"16:05:58",20170,2,20077
856,22,1,10,"15:21:47",21722,2,22034
856,22,2,31,"16:01:32",22347,2,22034
856,24,1,1,"15:05:51",26379,3,24005
856,24,2,16,"15:34:32",23544,3,24005
856,24,3,38,"16:16:35",22092,3,24005
856,30,1,14,"15:28:35",20238,1,20238
856,67,1,14,"15:28:48",22098,2,22045
856,67,2,36,"16:10:01",21992,2,22045
856,153,1,17,"15:34:24",22301,2,22313
856,153,2,37,"16:11:31",22325,2,22313
856,155,1,10,"15:21:45",21623,3,22891
856,155,2,24,"15:49:22",25578,3,22891
856,155,3,42,"16:21:02",21472,3,22891
856,808,1,14,"15:28:33",21478,1,21478
856,811,1,13,"15:27:10",21163,2,21528
856,811,2,30,"15:59:48",21893,2,21528
856,813,1,16,"15:32:31",21569,3,19196
856,813,2,22,"15:45:44",13984,3,19196
856,813,3,28,"15:56:30",22035,3,19196
856,814,1,11,"15:23:25",22075,2,21567
856,814,2,31,"16:01:23",21060,2,21567
856,815,1,16,"15:32:32",21225,3,21527
856,815,2,36,"16:10:09",21385,3,21527
856,815,3,53,"16:39:58",21971,3,21527
856,816,1,16,"15:33:28",26905,2,24658
856,816,2,38,"16:14:40",22412,2,24658
856,817,1,16,"15:33:22",23196,2,22655
856,817,2,41,"16:19:54",22115,2,22655
857,1,1,16,"15:28:14",22530,3,23965
857,1,2,24,"15:40:48",27193,3,23965
857,1,3,45,"16:12:44",22172,3,23965
857,3,1,17,"15:29:56",21149,2,22063
857,3,2,45,"16:12:29",22978,2,22063
857,4,1,16,"15:28:09",21873,2,21814
857,4,2,39,"16:03:03",21755,2,21814
857,5,1,21,"15:36:36",22226,2,22113
857,5,2,41,"16:07:49",22001,2,22113
857,10,1,1,"15:05:23",27378,1,27378
857,13,1,17,"15:29:43",21848,3,21462
857,13,2,30,"15:49:55",14919,3,21462
857,13,3,31,"15:51:40",27619,3,21462
857,15,1,1,"15:06:37",40734,3,29259
857,15,2,27,"15:49:31",22894,3,29259
857,15,3,54,"16:32:20",24150,3,29259
857,16,1,15,"15:27:09",21424,2,21700
857,16,2,35,"15:58:06",21977,2,21700
857,17,1,16,"15:28:08",21392,2,21316
857,17,2,37,"16:00:03",21240,2,21316
857,18,1,18,"15:31:05",21092,2,21465
857,18,2,46,"16:13:11",21838,2,21465
857,20,1,19,"15:32:31",21415,2,21432
857,20,2,47,"16:14:36",21449,2,21432
857,22,1,1,"15:05:36",33650,2,27994
857,22,2,35,"15:59:21",22339,2,27994
857,30,1,18,"15:31:35",20893,2,21187
857,30,2,50,"16:19:55",21482,2,21187
857,39,1,22,"15:38:47",24046,2,23825
857,39,2,50,"16:23:00",23605,2,23825
857,67,1,18,"15:31:43",22579,1,22579
857,153,1,16,"15:28:37",22856,2,22970
857,153,2,46,"16:14:27",23084,2,22970
857,808,1,3,"15:08:27",27137,2,24828
857,808,2,33,"15:55:13",22519,2,24828
857,811,1,22,"15:38:07",22144,2,21933
857,811,2,56,"16:30:01",21723,2,21933
857,814,1,2,"15:06:50",21525,3,22219
857,814,2,19,"15:33:45",24150,3,22219
857,814,3,39,"16:04:47",20984,3,22219
857,815,1,1,"15:05:16",22676,2,23732
857,815,2,34,"15:56:37",24789,2,23732
857,816,1,22,"15:38:52",22687,2,22579
857,816,2,55,"16:30:49",22472,2,22579
857,817,1,25,"15:43:17",25074,3,32025
857,817,2,32,"15:54:51",42529,3,32025
857,817,3,56,"16:32:48",28474,3,32025
858,1,1,16,"17:32:01",19439,2,19394
858,1,2,40,"18:14:22",19350,2,19394
858,3,1,17,"17:34:12",19785,2,19846
858,3,2,48,"18:29:04",19907,2,19846
858,4,1,16,"17:32:03",20211,2,20762
858,4,2,43,"18:19:38",21314,2,20762
858,5,1,16,"17:33:01",21146,2,20899
858,5,2,39,"18:14:52",20652,2,20899
858,10,1,25,"17:50:06",21792,2,21176
858,10,2,44,"18:24:59",20561,2,21176
858,13,1,15,"17:30:30",20471,2,20253
858,13,2,40,"18:14:54",20035,2,20253
858,15,1,17,"17:35:11",20824,2,20807
858,15,2,42,"18:20:55",20791,2,20807
858,16,1,16,"17:32:35",20356,2,20485
858,16,2,36,"18:08:17",20614,2,20485
858,17,1,17,"17:34:01",25182,3,21569
858,17,2,35,"18:06:07",20000,3,21569
858,17,3,54,"18:39:14",19525,3,21569
858,18,1,16,"17:32:14",20908,2,20604
858,18,2,36,"18:07:45",20301,2,20604
858,22,1,18,"17:36:43",24219,2,22376
858,22,2,34,"18:05:35",20534,2,22376
858,24,1,24,"17:48:28",21247,1,21247
858,30,1,16,"17:32:36",19660,2,20149
858,30,2,42,"18:18:51",20638,2,20149
858,153,1,15,"17:31:05",43574,2,32468
858,153,2,34,"18:06:16",21363,2,32468
858,155,1,5,"17:13:02",19833,2,21470
858,155,2,33,"18:03:42",23108,2,21470
858,808,1,18,"17:36:34",20738,2,20353
858,808,2,38,"18:12:53",19968,2,20353
858,811,1,1,"17:05:36",20882,3,18057
858,811,2,20,"17:40:33",20330,3,18057
858,811,3,36,"18:09:34",12959,3,18057
858,813,1,25,"17:49:31",20201,2,16549
858,813,2,30,"17:58:49",12897,2,16549
858,814,1,27,"17:52:50",20216,1,20216
858,815,1,2,"17:07:22",24654,2,22316
858,815,2,27,"17:53:09",19979,2,22316
858,817,1,18,"17:37:20",21693,2,22442
858,817,2,41,"18:19:37",23192,2,22442
859,1,1,16,"14:24:18",21099,3,20725
859,1,2,33,"14:46:43",20396,3,20725
859,1,3,44,"15:01:16",20681,3,20725
859,3,1,16,"14:24:30",20773,2,20715
859,3,2,42,"14:58:56",20658,2,20715
859,4,1,16,"14:24:15",20773,3,20729
859,4,2,35,"14:49:11",20664,3,20729
859,4,3,54,"15:13:55",20752,3,20729
859,5,1,17,"14:26:16",22854,3,22115
859,5,2,31,"14:45:14",22013,3,22115
859,5,3,49,"15:09:19",21478,3,22115
859,10,1,21,"14:32:08",22452,1,22452
859,13,1,21,"14:30:57",21696,2,21374
859,13,2,45,"15:02:33",21053,2,21374
859,15,1,22,"14:33:08",22616,2,22085
859,15,2,42,"15:00:23",21555,2,22085
859,16,1,14,"14:21:51",21097,3,21045
859,16,2,31,"14:44:24",20900,3,21045
859,16,3,45,"15:02:49",21138,3,21045
859,17,1,18,"14:26:46",20755,3,20842
859,17,2,38,"14:52:52",20990,3,20842
859,17,3,58,"15:18:40",20781,3,20842
859,18,1,15,"14:22:58",22005,3,21542
859,18,2,31,"14:44:05",21038,3,21542
859,18,3,52,"15:11:27",21583,3,21542
859,20,1,17,"14:25:24",20927,3,21224
859,20,2,39,"14:54:13",20652,3,21224
859,20,3,59,"15:20:05",22094,3,21224
859,22,1,16,"14:24:50",21537,3,21921
859,22,2,34,"14:48:56",22590,3,21921
859,22,3,53,"15:14:17",21638,3,21921
859,24,1,21,"14:32:06",22666,2,22831
859,24,2,45,"15:05:02",22996,2,22831
859,30,1,10,"14:17:19",25481,3,22545
859,30,2,32,"14:46:47",20782,3,22545
859,30,3,51,"15:11:49",21373,3,22545
859,67,1,19,"14:28:43",22417,2,22439
859,67,2,42,"14:59:19",22461,2,22439
859,153,1,21,"14:31:26",22773,2,22314
859,153,2,48,"15:07:11",21855,2,22314
859,155,1,21,"14:31:18",25117,2,23174
859,155,2,43,"15:00:26",21231,2,23174
859,808,1,13,"14:20:39",21169,3,22017
859,808,2,30,"14:43:17",23102,3,22017
859,808,3,45,"15:03:14",21781,3,22017
859,811,1,12,"14:19:18",21900,4,20336
859,811,2,18,"14:27:37",14029,4,20336
859,811,3,28,"14:41:14",23289,4,20336
859,811,4,48,"15:08:23",22128,4,20336
859,813,1,17,"14:26:13",21561,1,21561
859,814,1,17,"14:25:58",20745,2,21256
859,814,2,40,"14:56:27",21767,2,21256
859,815,1,20,"14:30:05",22221,2,21779
859,815,2,44,"15:02:10",21337,2,21779
859,816,1,20,"14:30:42",21859,2,22700
859,816,2,41,"14:59:31",23542,2,22700
859,817,1,20,"14:30:47",23473,2,23188
859,817,2,41,"14:59:46",22904,2,23188
860,1,1,17,"17:30:12",22862,2,23163
860,1,2,36,"17:59:54",23464,2,23163
860,3,1,12,"17:22:31",23203,2,23110
860,3,2,31,"17:52:34",23017,2,23110
860,4,1,13,"17:24:04",22035,2,21972
860,4,2,34,"17:57:06",21910,2,21972
860,5,1,14,"17:26:12",24397,3,25955
860,5,2,34,"17:58:11",24580,3,25955
860,5,3,37,"18:04:32",28888,3,25955
860,8,1,19,"17:33:43",24881,2,24095
860,8,2,37,"18:02:13",23310,2,24095
860,10,1,20,"17:36:09",26322,2,25684
860,10,2,36,"18:02:46",25046,2,25684
860,13,1,11,"17:21:08",22313,3,22314
860,13,2,28,"17:48:15",22528,3,22314
860,13,3,37,"18:03:05",22103,3,22314
860,17,1,14,"17:25:41",23302,2,23108
860,17,2,37,"18:01:58",22915,2,23108
860,18,1,16,"17:28:30",23275,2,23056
860,18,2,36,"17:59:44",22837,2,23056
860,20,1,16,"17:28:41",24256,2,24193
860,20,2,37,"18:01:36",24131,2,24193
860,155,1,13,"17:24:20",25346,2,24754
860,155,2,36,"18:00:33",24162,2,24754
860,808,1,18,"17:32:32",24579,1,24579
860,811,1,1,"17:05:23",24599,3,26421
860,811,2,30,"17:51:46",23777,3,26421
860,811,3,47,"18:22:20",30888,3,26421
860,813,1,16,"17:28:53",23427,2,23296
860,813,2,37,"18:02:03",23166,2,23296
860,814,1,13,"17:24:21",24933,2,24756
860,814,2,33,"17:55:58",24579,2,24756
860,815,1,24,"17:41:45",23882,1,23882
860,817,1,1,"17:05:35",32319,3,26641
860,817,2,22,"17:39:23",23257,3,26641
860,817,3,38,"18:05:15",24348,3,26641
860,818,1,19,"17:33:54",23203,2,23386
860,818,2,37,"18:02:41",23569,2,23386
860,819,1,21,"17:37:59",25303,3,30458
860,819,2,35,"18:01:35",48984,3,30458
860,819,3,51,"18:30:07",17088,3,30458
861,1,1,5,"16:14:12",24271,3,26190
861,1,2,14,"17:28:30",27961,3,26190
861,1,3,41,"18:22:31",26338,3,26190
861,3,1,5,"16:14:31",25600,4,24270
861,3,2,13,"17:26:30",25199,4,24270
861,3,3,26,"17:53:46",23050,4,24270
861,3,4,39,"18:19:47",23231,4,24270
861,4,1,4,"16:12:09",24653,3,23350
861,4,2,14,"17:28:34",22864,3,23350
861,4,3,40,"18:20:25",22534,3,23350
861,5,1,4,"16:12:30",32670,4,28922
861,5,2,14,"17:28:46",25130,4,28922
861,5,3,23,"17:48:07",34109,4,28922
861,5,4,38,"18:18:52",23782,4,28922
861,8,1,5,"16:14:36",27602,3,25856
861,8,2,13,"17:26:32",24927,3,25856
861,8,3,40,"18:20:58",25041,3,25856
861,10,1,3,"16:10:14",25096,3,25382
861,10,2,13,"17:26:37",25660,3,25382
861,10,3,39,"18:20:20",25390,3,25382
861,13,1,3,"16:10:03",24034,4,24629
861,13,2,14,"17:28:39",24420,4,24629
861,13,3,27,"17:55:53",23130,4,24629
861,13,4,38,"18:18:08",26934,4,24629
861,17,1,5,"16:14:20",24569,3,24700
861,17,2,14,"17:28:36",26337,3,24700
861,17,3,39,"18:19:05",23195,3,24700
861,18,1,4,"16:12:01",24305,5,26746
861,18,2,13,"17:26:27",25922,5,26746
861,18,3,15,"17:31:07",36517,5,26746
861,18,4,24,"17:50:04",23509,5,26746
861,18,5,39,"18:19:49",23477,5,26746
861,20,1,5,"16:14:27",25658,4,24649
861,20,2,15,"17:30:43",24057,4,24649
861,20,3,40,"18:20:50",22998,4,24649
861,20,4,47,"18:33:40",25884,4,24649
861,30,1,5,"16:14:40",24831,3,23696
861,30,2,14,"17:28:43",24094,3,23696
861,30,3,39,"18:19:33",22163,3,23696
861,37,1,13,"17:26:36",15684,3,27684
861,37,2,16,"17:33:35",38887,3,27684
861,37,3,39,"18:22:06",28483,3,27684
861,39,1,15,"17:31:07",36876,2,32288
861,39,2,37,"18:18:02",27700,2,32288
861,155,1,5,"16:14:39",28122,3,26013
861,155,2,13,"17:26:34",26255,3,26013
861,155,3,40,"18:21:24",23662,3,26013
861,807,1,4,"16:12:17",23856,3,23587
861,807,2,15,"17:30:50",23549,3,23587
861,807,3,40,"18:21:13",23358,3,23587
861,808,1,4,"16:12:28",24718,3,28137
861,808,2,13,"17:26:37",29359,3,28137
861,808,3,39,"18:20:00",30335,3,28137
861,811,1,1,"16:06:01",31006,4,26519
861,811,2,7,"16:20:17",26269,4,26519
